FIR_ID,Timestamp,City,State,Address,Latitude,Longitude,Crime_Type,IPC_Section,Police_Station,Status
FIR9794,2025-05-22 14:16:06,Hyderabad,Telangana,"755 Main Road, Hyderabad, Telangana",17.571828,78.245052,Harassment,IPC 363,Chanakyapuri,Charge Sheet Filed
FIR9795,2025-07-09 11:23:24,Srinagar,Jammu & Kashmir,"217 Main Road, Srinagar, Jammu & Kashmir",34.202997,75.072285,Theft,IPC 323,Noida Sector 20,Closed
FIR9796,2023-07-23 02:39:21,Prayagraj,Uttar Pradesh,"805 Main Road, Prayagraj, Uttar Pradesh",25.342555,81.95633,Fraud,IPC 323,RK Puram,Under Investigation
FIR9797,2025-02-09 00:48:21,Patna,Bihar,"168 Sector, Patna, Bihar",25.552156,85.009025,Dowry,IPC 420,Dwarka,Closed
FIR9798,2023-04-18 05:33:11,Jaipur,Rajasthan,"467 Main Road, Jaipur, Rajasthan",26.960148,75.820884,Cyber Crime,IPC 376,RK Puram,Closed
FIR9799,2024-06-27 01:57:59,Bangalore,Karnataka,"374 Gali, Bangalore, Karnataka",12.839916,77.549632,Harassment,IPC 302,Chanakyapuri,Under Investigation
FIR9800,2023-05-25 15:37:15,Bangalore,Karnataka,"567 Sector, Bangalore, Karnataka",13.04198,77.87909,Fraud,IPC 302,Karol Bagh,Under Investigation
FIR9801,2025-04-10 01:23:56,Guwahati,Assam,"326 Main Road, Guwahati, Assam",26.335467,91.553778,Murder,IPC 420,Lajpat Nagar,Closed
FIR9802,2025-01-17 02:11:43,Bangalore,Karnataka,"307 Main Road, Bangalore, Karnataka",13.039452,77.858323,Kidnapping,IPC 420,Gurgaon East,Closed
FIR9803,2024-09-02 03:45:54,Kolkata,West Bengal,"401 Sector, Kolkata, West Bengal",22.66564,88.220175,Fraud,IPC 363,RK Puram,Closed
FIR9804,2025-08-27 02:56:44,Prayagraj,Uttar Pradesh,"595 Gali, Prayagraj, Uttar Pradesh",25.40306,81.572631,Theft,IPC 420,Chanakyapuri,Under Investigation
FIR9805,2024-07-28 22:59:54,Bangalore,Karnataka,"291 Gali, Bangalore, Karnataka",13.197289,77.350157,Cyber Crime,IPC 376,Karol Bagh,Under Investigation
FIR9806,2025-11-21 14:48:28,Mumbai,Maharashtra,"212 Gali, Mumbai, Maharashtra",18.800008,72.87866,Dowry,IPC 302,Gurgaon East,Charge Sheet Filed
FIR9807,2023-07-19 20:58:10,Chennai,Tamil Nadu,"586 Main Road, Chennai, Tamil Nadu",13.249175,80.54227,Kidnapping,IPC 323,Noida Sector 20,Under Investigation
FIR9808,2024-09-15 20:34:57,Guwahati,Assam,"402 Main Road, Guwahati, Assam",26.18958,91.758218,Fraud,IPC 498A,Lajpat Nagar,Closed
FIR9809,2023-11-01 02:40:31,Srinagar,Jammu & Kashmir,"978 Main Road, Srinagar, Jammu & Kashmir",34.297984,74.610497,Dowry,IPC 392,RK Puram,Closed
FIR9810,2025-07-07 13:10:20,Lucknow,Uttar Pradesh,"590 Main Road, Lucknow, Uttar Pradesh",26.897762,80.711126,Fraud,IPC 392,Lajpat Nagar,Under Investigation
FIR9811,2025-07-29 19:25:23,Guwahati,Assam,"392 Main Road, Guwahati, Assam",26.139596,91.531695,Kidnapping,IPC 498A,Chanakyapuri,Closed
FIR9812,2023-02-19 15:39:32,Mumbai,Maharashtra,"551 Main Road, Mumbai, Maharashtra",19.361005,72.991344,Harassment,IPC 376,Karol Bagh,Charge Sheet Filed
FIR9813,2024-11-12 11:26:46,Mumbai,Maharashtra,"322 Gali, Mumbai, Maharashtra",19.056306,73.1441,Murder,IPC 420,Gurgaon East,Under Investigation
FIR9814,2024-06-27 15:28:40,Mumbai,Maharashtra,"184 Main Road, Mumbai, Maharashtra",19.25506,72.80422,Murder,IPC 302,Karol Bagh,Charge Sheet Filed
FIR9815,2024-07-29 00:39:23,Patna,Bihar,"676 Sector, Patna, Bihar",25.640949,85.20534,Fraud,IPC 392,Noida Sector 20,Closed
FIR9816,2023-08-19 15:42:16,Kolkata,West Bengal,"861 Sector, Kolkata, West Bengal",22.853864,88.545563,Fraud,IPC 420,Lajpat Nagar,Charge Sheet Filed
FIR9817,2023-05-11 18:52:58,Kolkata,West Bengal,"954 Gali, Kolkata, West Bengal",22.864522,88.260058,Assault,IPC 302,Lajpat Nagar,Closed
FIR9818,2023-03-14 06:25:38,Hyderabad,Telangana,"444 Main Road, Hyderabad, Telangana",17.249088,78.692104,Murder,IPC 302,Lajpat Nagar,Charge Sheet Filed
FIR9819,2023-10-11 00:59:48,Lucknow,Uttar Pradesh,"958 Gali, Lucknow, Uttar Pradesh",26.670269,80.833534,Fraud,IPC 376,Gurgaon East,Under Investigation
FIR9820,2023-01-18 13:17:34,Hyderabad,Telangana,"714 Gali, Hyderabad, Telangana",17.144651,78.254616,Harassment,IPC 392,Lajpat Nagar,Charge Sheet Filed
FIR9821,2025-05-26 20:38:42,Prayagraj,Uttar Pradesh,"897 Sector, Prayagraj, Uttar Pradesh",25.73479,82.12348,Dowry,IPC 323,Dwarka,Closed
FIR9822,2024-06-12 07:16:28,Patna,Bihar,"163 Main Road, Patna, Bihar",25.798445,85.377085,Theft,IPC 323,Dwarka,Closed
FIR9823,2024-12-05 11:04:25,Guwahati,Assam,"922 Gali, Guwahati, Assam",26.349583,91.963482,Fraud,IPC 376,Lajpat Nagar,Closed
FIR9824,2025-09-14 10:51:53,Prayagraj,Uttar Pradesh,"251 Gali, Prayagraj, Uttar Pradesh",25.161052,81.780891,Dowry,IPC 420,Noida Sector 20,Closed
FIR9825,2023-10-21 18:32:11,Srinagar,Jammu & Kashmir,"373 Sector, Srinagar, Jammu & Kashmir",34.126682,75.048284,Dowry,IPC 323,Gurgaon East,Charge Sheet Filed
FIR9826,2024-08-02 02:39:09,Lucknow,Uttar Pradesh,"494 Gali, Lucknow, Uttar Pradesh",26.946628,80.747586,Theft,IPC 392,Noida Sector 20,Closed
FIR9827,2025-06-29 16:46:56,Hyderabad,Telangana,"886 Sector, Hyderabad, Telangana",17.19099,78.493628,Burglary,IPC 392,Lajpat Nagar,Closed
FIR9828,2023-03-25 18:58:32,Mumbai,Maharashtra,"605 Sector, Mumbai, Maharashtra",19.32959,73.040418,Burglary,IPC 392,RK Puram,Under Investigation
FIR9829,2023-06-21 12:47:04,Kolkata,West Bengal,"500 Gali, Kolkata, West Bengal",22.624942,88.278703,Assault,IPC 392,Chanakyapuri,Closed
FIR9830,2024-12-16 01:50:42,Prayagraj,Uttar Pradesh,"754 Main Road, Prayagraj, Uttar Pradesh",25.142145,81.910485,Kidnapping,IPC 420,RK Puram,Under Investigation
FIR9831,2024-01-09 01:17:05,Bangalore,Karnataka,"758 Gali, Bangalore, Karnataka",13.046026,77.826136,Dowry,IPC 420,Chanakyapuri,Charge Sheet Filed
FIR9832,2023-10-09 21:25:51,Kolkata,West Bengal,"579 Gali, Kolkata, West Bengal",22.475991,88.210241,Fraud,IPC 376,Noida Sector 20,Closed
FIR9833,2023-05-19 07:07:20,Jaipur,Rajasthan,"596 Gali, Jaipur, Rajasthan",26.864658,75.751996,Burglary,IPC 323,Chanakyapuri,Under Investigation
FIR9834,2024-10-01 16:46:31,Chennai,Tamil Nadu,"962 Sector, Chennai, Tamil Nadu",13.159881,80.486242,Theft,IPC 420,Noida Sector 20,Under Investigation
FIR9835,2023-05-06 07:50:32,Delhi,Delhi,"212 Gali, Delhi, Delhi",28.517391,76.916967,Harassment,IPC 363,Dwarka,Closed
FIR9836,2023-02-09 18:12:00,Chennai,Tamil Nadu,"120 Sector, Chennai, Tamil Nadu",13.110141,80.412458,Kidnapping,IPC 376,Dwarka,Under Investigation
FIR9837,2024-06-02 00:11:36,Kolkata,West Bengal,"625 Main Road, Kolkata, West Bengal",22.836649,88.18144,Harassment,IPC 498A,Karol Bagh,Charge Sheet Filed
FIR9838,2024-09-04 21:38:57,Hyderabad,Telangana,"917 Main Road, Hyderabad, Telangana",17.584092,78.592137,Theft,IPC 323,Chanakyapuri,Charge Sheet Filed
FIR9839,2025-10-04 02:02:31,Delhi,Delhi,"174 Main Road, Delhi, Delhi",28.387793,76.996232,Murder,IPC 498A,Karol Bagh,Charge Sheet Filed
FIR9840,2024-06-04 23:22:27,Srinagar,Jammu & Kashmir,"431 Gali, Srinagar, Jammu & Kashmir",33.907619,74.930934,Kidnapping,IPC 392,Gurgaon East,Under Investigation
FIR9841,2025-10-14 13:17:05,Srinagar,Jammu & Kashmir,"610 Gali, Srinagar, Jammu & Kashmir",34.319945,74.505749,Kidnapping,IPC 420,Karol Bagh,Under Investigation
FIR9842,2025-01-10 16:50:51,Patna,Bihar,"593 Sector, Patna, Bihar",25.322068,85.429335,Assault,IPC 376,Dwarka,Closed
FIR9843,2024-04-22 02:49:55,Hyderabad,Telangana,"108 Gali, Hyderabad, Telangana",17.286999,78.769554,Kidnapping,IPC 498A,Karol Bagh,Closed
FIR9844,2025-12-08 02:13:30,Patna,Bihar,"829 Gali, Patna, Bihar",25.639709,84.978294,Cyber Crime,IPC 323,Chanakyapuri,Under Investigation
FIR9845,2023-06-16 00:32:02,Bangalore,Karnataka,"984 Main Road, Bangalore, Karnataka",13.21435,77.662718,Cyber Crime,IPC 376,Karol Bagh,Under Investigation
FIR9846,2023-05-07 13:20:18,Bangalore,Karnataka,"573 Sector, Bangalore, Karnataka",12.820763,77.817215,Harassment,IPC 392,RK Puram,Charge Sheet Filed
FIR9847,2025-03-21 14:02:02,Guwahati,Assam,"698 Sector, Guwahati, Assam",26.390012,91.607399,Burglary,IPC 302,Noida Sector 20,Closed
FIR9848,2025-02-10 08:34:44,Patna,Bihar,"541 Gali, Patna, Bihar",25.830011,85.203836,Dowry,IPC 323,Karol Bagh,Under Investigation
FIR9849,2025-04-18 06:08:29,Kolkata,West Bengal,"307 Sector, Kolkata, West Bengal",22.840376,88.224612,Cyber Crime,IPC 392,RK Puram,Under Investigation
FIR9850,2024-01-05 15:22:25,Lucknow,Uttar Pradesh,"710 Gali, Lucknow, Uttar Pradesh",26.757582,81.2394,Murder,IPC 392,Lajpat Nagar,Under Investigation
FIR9851,2023-12-27 17:20:58,Lucknow,Uttar Pradesh,"969 Gali, Lucknow, Uttar Pradesh",26.80749,81.018475,Assault,IPC 376,Lajpat Nagar,Closed
FIR9852,2023-10-21 09:12:40,Chennai,Tamil Nadu,"271 Gali, Chennai, Tamil Nadu",13.193393,80.073239,Cyber Crime,IPC 363,Lajpat Nagar,Under Investigation
FIR9853,2024-02-19 14:56:33,Patna,Bihar,"367 Gali, Patna, Bihar",25.876939,84.837861,Harassment,IPC 302,RK Puram,Charge Sheet Filed
FIR9854,2025-08-29 11:10:35,Srinagar,Jammu & Kashmir,"967 Main Road, Srinagar, Jammu & Kashmir",34.308213,74.87692,Murder,IPC 302,Lajpat Nagar,Charge Sheet Filed
FIR9855,2023-03-02 22:39:12,Hyderabad,Telangana,"122 Gali, Hyderabad, Telangana",17.152954,78.39548,Theft,IPC 376,Noida Sector 20,Under Investigation
FIR9856,2023-01-20 02:44:51,Lucknow,Uttar Pradesh,"504 Main Road, Lucknow, Uttar Pradesh",26.751049,81.052177,Dowry,IPC 363,Chanakyapuri,Under Investigation
FIR9857,2025-02-27 16:48:04,Bangalore,Karnataka,"825 Gali, Bangalore, Karnataka",12.718019,77.797974,Dowry,IPC 392,Chanakyapuri,Closed
FIR9858,2023-12-29 23:12:48,Guwahati,Assam,"583 Sector, Guwahati, Assam",25.882951,91.495817,Theft,IPC 376,Chanakyapuri,Closed
FIR9859,2025-10-19 11:28:00,Srinagar,Jammu & Kashmir,"281 Gali, Srinagar, Jammu & Kashmir",34.215212,74.803084,Assault,IPC 302,Chanakyapuri,Under Investigation
FIR9860,2023-04-21 10:23:17,Patna,Bihar,"560 Gali, Patna, Bihar",25.501947,85.258747,Assault,IPC 392,Karol Bagh,Closed
FIR9861,2023-02-28 10:32:07,Patna,Bihar,"951 Main Road, Patna, Bihar",25.32831,85.144883,Burglary,IPC 498A,Lajpat Nagar,Charge Sheet Filed
FIR9862,2024-12-02 04:49:42,Guwahati,Assam,"996 Sector, Guwahati, Assam",26.072764,91.818549,Theft,IPC 363,Karol Bagh,Under Investigation
FIR9863,2024-04-07 07:04:06,Guwahati,Assam,"318 Gali, Guwahati, Assam",26.233918,91.873474,Harassment,IPC 363,Lajpat Nagar,Under Investigation
FIR9864,2024-05-28 16:05:56,Hyderabad,Telangana,"934 Gali, Hyderabad, Telangana",17.358292,78.211037,Murder,IPC 363,Karol Bagh,Charge Sheet Filed
FIR9865,2024-06-13 16:35:20,Bangalore,Karnataka,"279 Sector, Bangalore, Karnataka",12.730443,77.45321,Cyber Crime,IPC 420,Lajpat Nagar,Closed
FIR9866,2023-01-09 10:24:43,Lucknow,Uttar Pradesh,"504 Sector, Lucknow, Uttar Pradesh",26.961253,80.706837,Fraud,IPC 420,Gurgaon East,Under Investigation
FIR9867,2023-04-29 11:54:33,Kolkata,West Bengal,"323 Gali, Kolkata, West Bengal",22.330535,88.215014,Murder,IPC 376,Dwarka,Charge Sheet Filed
FIR9868,2025-01-14 10:04:38,Hyderabad,Telangana,"174 Main Road, Hyderabad, Telangana",17.435816,78.633225,Theft,IPC 323,Dwarka,Under Investigation
FIR9869,2024-10-09 17:24:21,Mumbai,Maharashtra,"398 Gali, Mumbai, Maharashtra",19.114328,73.130382,Harassment,IPC 392,Lajpat Nagar,Under Investigation
FIR9870,2025-04-05 10:49:07,Srinagar,Jammu & Kashmir,"974 Gali, Srinagar, Jammu & Kashmir",34.108377,75.028393,Murder,IPC 363,Lajpat Nagar,Charge Sheet Filed
FIR9871,2023-03-17 17:41:14,Lucknow,Uttar Pradesh,"425 Main Road, Lucknow, Uttar Pradesh",27.039301,80.681324,Theft,IPC 498A,Dwarka,Closed
FIR9872,2025-05-05 15:51:58,Jaipur,Rajasthan,"198 Sector, Jaipur, Rajasthan",27.091395,76.007647,Theft,IPC 363,Karol Bagh,Under Investigation
FIR9873,2025-02-11 13:56:53,Hyderabad,Telangana,"421 Gali, Hyderabad, Telangana",17.340793,78.594042,Burglary,IPC 376,Lajpat Nagar,Charge Sheet Filed
FIR9874,2025-03-18 20:42:45,Guwahati,Assam,"254 Main Road, Guwahati, Assam",26.361321,91.865512,Fraud,IPC 302,Lajpat Nagar,Charge Sheet Filed
FIR9875,2023-04-27 11:56:11,Lucknow,Uttar Pradesh,"667 Sector, Lucknow, Uttar Pradesh",26.563312,81.043084,Theft,IPC 302,Karol Bagh,Under Investigation
FIR9876,2025-05-25 07:41:20,Mumbai,Maharashtra,"843 Sector, Mumbai, Maharashtra",18.973816,72.787675,Murder,IPC 498A,RK Puram,Under Investigation
FIR9877,2023-05-29 18:03:10,Guwahati,Assam,"700 Main Road, Guwahati, Assam",25.898803,91.767793,Dowry,IPC 392,Karol Bagh,Under Investigation
FIR9878,2023-08-31 03:06:01,Prayagraj,Uttar Pradesh,"946 Main Road, Prayagraj, Uttar Pradesh",25.392111,81.911652,Kidnapping,IPC 420,Karol Bagh,Under Investigation
FIR9879,2023-08-16 03:25:54,Jaipur,Rajasthan,"781 Main Road, Jaipur, Rajasthan",27.160279,75.815541,Dowry,IPC 302,Noida Sector 20,Charge Sheet Filed
FIR9880,2024-11-24 10:18:35,Chennai,Tamil Nadu,"710 Main Road, Chennai, Tamil Nadu",12.913659,80.245999,Burglary,IPC 323,Lajpat Nagar,Charge Sheet Filed
FIR9881,2024-06-03 17:10:00,Jaipur,Rajasthan,"154 Sector, Jaipur, Rajasthan",27.052718,75.878737,Burglary,IPC 420,Noida Sector 20,Under Investigation
FIR9882,2023-05-12 09:37:47,Patna,Bihar,"156 Main Road, Patna, Bihar",25.536339,85.139908,Theft,IPC 420,Chanakyapuri,Closed
FIR9883,2025-06-17 03:53:51,Bangalore,Karnataka,"415 Main Road, Bangalore, Karnataka",12.947096,77.391029,Dowry,IPC 323,Lajpat Nagar,Charge Sheet Filed
FIR9884,2024-03-22 04:55:07,Jaipur,Rajasthan,"570 Main Road, Jaipur, Rajasthan",27.174548,75.703129,Harassment,IPC 420,Chanakyapuri,Charge Sheet Filed
FIR9885,2024-11-20 09:10:34,Srinagar,Jammu & Kashmir,"906 Sector, Srinagar, Jammu & Kashmir",34.035136,74.843816,Assault,IPC 498A,Dwarka,Under Investigation
FIR9886,2025-11-11 02:00:02,Mumbai,Maharashtra,"448 Sector, Mumbai, Maharashtra",19.015962,72.683144,Harassment,IPC 392,RK Puram,Under Investigation
FIR9887,2024-01-25 08:42:14,Mumbai,Maharashtra,"306 Gali, Mumbai, Maharashtra",19.192868,73.094946,Murder,IPC 420,Dwarka,Charge Sheet Filed
FIR9888,2024-07-09 00:04:48,Delhi,Delhi,"498 Sector, Delhi, Delhi",28.798403,77.189674,Cyber Crime,IPC 363,RK Puram,Closed
FIR9889,2025-12-24 06:05:06,Patna,Bihar,"241 Gali, Patna, Bihar",25.308935,85.363568,Harassment,IPC 363,Karol Bagh,Closed
FIR9890,2024-10-28 13:06:16,Kolkata,West Bengal,"761 Sector, Kolkata, West Bengal",22.499998,88.279407,Kidnapping,IPC 392,Karol Bagh,Closed
FIR9891,2023-02-09 16:28:50,Delhi,Delhi,"896 Gali, Delhi, Delhi",28.318667,76.933229,Harassment,IPC 302,RK Puram,Closed
FIR9892,2025-11-24 11:53:48,Bangalore,Karnataka,"904 Gali, Bangalore, Karnataka",13.02393,77.385552,Assault,IPC 363,RK Puram,Charge Sheet Filed
FIR9893,2024-07-12 23:20:05,Kolkata,West Bengal,"308 Sector, Kolkata, West Bengal",22.504129,88.65243,Burglary,IPC 363,Noida Sector 20,Under Investigation
FIR9894,2024-05-16 05:58:48,Kolkata,West Bengal,"986 Main Road, Kolkata, West Bengal",22.318182,88.64475,Assault,IPC 498A,RK Puram,Charge Sheet Filed
FIR9895,2025-10-08 16:49:24,Delhi,Delhi,"664 Main Road, Delhi, Delhi",28.768718,77.10456,Kidnapping,IPC 420,Dwarka,Charge Sheet Filed
FIR9896,2023-04-05 19:03:07,Patna,Bihar,"482 Main Road, Patna, Bihar",25.610178,85.197344,Assault,IPC 392,Karol Bagh,Charge Sheet Filed
FIR9897,2024-03-11 06:32:35,Prayagraj,Uttar Pradesh,"135 Main Road, Prayagraj, Uttar Pradesh",25.645579,81.967647,Murder,IPC 302,Lajpat Nagar,Under Investigation
FIR9898,2025-03-13 22:29:41,Srinagar,Jammu & Kashmir,"358 Gali, Srinagar, Jammu & Kashmir",34.223098,74.578905,Kidnapping,IPC 302,Dwarka,Under Investigation
FIR9899,2024-06-20 14:15:09,Guwahati,Assam,"450 Sector, Guwahati, Assam",26.344437,91.496573,Assault,IPC 498A,RK Puram,Charge Sheet Filed
FIR9900,2025-03-22 16:06:26,Lucknow,Uttar Pradesh,"476 Gali, Lucknow, Uttar Pradesh",27.106891,80.963002,Assault,IPC 302,Lajpat Nagar,Closed
FIR9901,2025-09-15 20:56:49,Srinagar,Jammu & Kashmir,"774 Gali, Srinagar, Jammu & Kashmir",33.96525,74.835925,Cyber Crime,IPC 363,Gurgaon East,Charge Sheet Filed
FIR9902,2024-05-15 07:13:20,Jaipur,Rajasthan,"779 Gali, Jaipur, Rajasthan",26.670798,75.953446,Burglary,IPC 392,Dwarka,Under Investigation
FIR9903,2025-01-01 03:41:06,Chennai,Tamil Nadu,"232 Gali, Chennai, Tamil Nadu",12.942784,80.229387,Burglary,IPC 363,Lajpat Nagar,Closed
FIR9904,2025-11-06 10:36:04,Bangalore,Karnataka,"910 Sector, Bangalore, Karnataka",12.899204,77.563689,Theft,IPC 376,Karol Bagh,Under Investigation
FIR9905,2023-09-18 08:34:42,Prayagraj,Uttar Pradesh,"857 Sector, Prayagraj, Uttar Pradesh",25.710211,82.090943,Dowry,IPC 376,Gurgaon East,Charge Sheet Filed
FIR9906,2024-02-20 07:08:40,Mumbai,Maharashtra,"741 Gali, Mumbai, Maharashtra",19.259955,72.590925,Dowry,IPC 302,Lajpat Nagar,Charge Sheet Filed
FIR9907,2023-06-15 05:14:05,Mumbai,Maharashtra,"889 Main Road, Mumbai, Maharashtra",19.280154,72.713938,Harassment,IPC 392,RK Puram,Under Investigation
FIR9908,2025-09-02 18:48:24,Srinagar,Jammu & Kashmir,"396 Gali, Srinagar, Jammu & Kashmir",34.048091,75.087388,Kidnapping,IPC 420,Dwarka,Charge Sheet Filed
FIR9909,2024-11-09 18:12:11,Kolkata,West Bengal,"956 Main Road, Kolkata, West Bengal",22.552674,88.324691,Harassment,IPC 498A,Lajpat Nagar,Under Investigation
FIR9910,2025-09-28 11:29:10,Hyderabad,Telangana,"787 Sector, Hyderabad, Telangana",17.526925,78.727075,Assault,IPC 392,Karol Bagh,Closed
FIR9911,2023-11-25 11:37:02,Guwahati,Assam,"935 Sector, Guwahati, Assam",26.335774,92.031278,Assault,IPC 323,Karol Bagh,Under Investigation
FIR9912,2025-12-29 18:48:32,Bangalore,Karnataka,"129 Sector, Bangalore, Karnataka",13.03082,77.494452,Burglary,IPC 363,Chanakyapuri,Under Investigation
FIR9913,2025-09-27 18:03:42,Hyderabad,Telangana,"434 Main Road, Hyderabad, Telangana",17.278907,78.742116,Harassment,IPC 302,Karol Bagh,Charge Sheet Filed
FIR9914,2024-04-20 14:48:07,Lucknow,Uttar Pradesh,"456 Main Road, Lucknow, Uttar Pradesh",26.741189,81.144996,Kidnapping,IPC 498A,Karol Bagh,Under Investigation
FIR9915,2025-09-22 02:50:31,Delhi,Delhi,"306 Main Road, Delhi, Delhi",28.443829,77.50694,Kidnapping,IPC 302,Karol Bagh,Charge Sheet Filed
FIR9916,2024-07-24 17:09:32,Hyderabad,Telangana,"917 Gali, Hyderabad, Telangana",17.106611,78.784195,Kidnapping,IPC 498A,RK Puram,Charge Sheet Filed
FIR9917,2025-06-21 11:09:58,Mumbai,Maharashtra,"250 Sector, Mumbai, Maharashtra",19.312852,72.832644,Burglary,IPC 323,Gurgaon East,Charge Sheet Filed
FIR9918,2024-12-15 21:43:57,Chennai,Tamil Nadu,"615 Gali, Chennai, Tamil Nadu",13.03708,80.499281,Burglary,IPC 323,Noida Sector 20,Closed
FIR9919,2025-11-22 18:50:16,Mumbai,Maharashtra,"320 Gali, Mumbai, Maharashtra",19.09148,72.71434,Burglary,IPC 498A,RK Puram,Closed
FIR9920,2025-08-07 16:58:25,Hyderabad,Telangana,"918 Sector, Hyderabad, Telangana",17.545331,78.366393,Dowry,IPC 376,Karol Bagh,Under Investigation
FIR9921,2025-04-28 11:28:22,Prayagraj,Uttar Pradesh,"814 Main Road, Prayagraj, Uttar Pradesh",25.212657,81.61217,Theft,IPC 420,Lajpat Nagar,Charge Sheet Filed
FIR9922,2025-03-27 21:56:29,Guwahati,Assam,"680 Gali, Guwahati, Assam",26.409538,91.52725,Fraud,IPC 302,Dwarka,Under Investigation
FIR9923,2023-06-15 04:07:09,Patna,Bihar,"111 Gali, Patna, Bihar",25.40014,85.196096,Theft,IPC 323,Karol Bagh,Under Investigation
FIR9924,2025-11-20 21:42:55,Guwahati,Assam,"125 Sector, Guwahati, Assam",26.119821,91.578221,Dowry,IPC 392,Gurgaon East,Under Investigation
FIR9925,2025-01-12 10:19:04,Srinagar,Jammu & Kashmir,"842 Main Road, Srinagar, Jammu & Kashmir",34.062451,74.657662,Murder,IPC 392,Gurgaon East,Charge Sheet Filed
FIR9926,2024-02-05 05:49:19,Kolkata,West Bengal,"571 Gali, Kolkata, West Bengal",22.662958,88.593791,Theft,IPC 302,Noida Sector 20,Under Investigation
FIR9927,2025-10-26 08:58:56,Patna,Bihar,"174 Sector, Patna, Bihar",25.671311,85.3121,Burglary,IPC 392,RK Puram,Charge Sheet Filed
FIR9928,2025-02-02 15:55:56,Patna,Bihar,"391 Main Road, Patna, Bihar",25.858255,84.99164,Dowry,IPC 323,Lajpat Nagar,Closed
FIR9929,2023-01-05 03:25:50,Bangalore,Karnataka,"241 Main Road, Bangalore, Karnataka",12.901722,77.417956,Theft,IPC 323,RK Puram,Charge Sheet Filed
FIR9930,2023-02-12 03:51:11,Chennai,Tamil Nadu,"953 Gali, Chennai, Tamil Nadu",13.376804,80.220505,Harassment,IPC 392,Gurgaon East,Charge Sheet Filed
FIR9931,2024-02-29 23:43:43,Guwahati,Assam,"513 Sector, Guwahati, Assam",25.935478,91.952008,Assault,IPC 323,Karol Bagh,Closed
FIR9932,2023-01-29 18:11:30,Lucknow,Uttar Pradesh,"481 Gali, Lucknow, Uttar Pradesh",26.832291,80.859122,Murder,IPC 302,RK Puram,Under Investigation
FIR9933,2025-10-03 06:07:52,Bangalore,Karnataka,"194 Gali, Bangalore, Karnataka",12.942638,77.408302,Harassment,IPC 302,Chanakyapuri,Under Investigation
FIR9934,2023-07-06 15:38:04,Guwahati,Assam,"715 Gali, Guwahati, Assam",26.253426,91.641665,Burglary,IPC 302,Chanakyapuri,Under Investigation
FIR9935,2023-07-11 01:22:32,Patna,Bihar,"726 Main Road, Patna, Bihar",25.490686,85.179981,Burglary,IPC 363,Gurgaon East,Closed
FIR9936,2025-05-30 03:21:57,Prayagraj,Uttar Pradesh,"132 Gali, Prayagraj, Uttar Pradesh",25.211814,81.846745,Cyber Crime,IPC 376,Chanakyapuri,Closed
FIR9937,2024-06-27 01:16:04,Hyderabad,Telangana,"655 Main Road, Hyderabad, Telangana",17.395531,78.361493,Dowry,IPC 302,Chanakyapuri,Under Investigation
FIR9938,2023-02-26 11:35:23,Patna,Bihar,"481 Gali, Patna, Bihar",25.397131,85.3839,Theft,IPC 392,RK Puram,Charge Sheet Filed
FIR9939,2024-04-10 14:26:06,Chennai,Tamil Nadu,"785 Sector, Chennai, Tamil Nadu",13.274922,80.099512,Fraud,IPC 302,Noida Sector 20,Charge Sheet Filed
FIR9940,2025-07-18 16:18:38,Chennai,Tamil Nadu,"654 Main Road, Chennai, Tamil Nadu",13.018335,80.033205,Burglary,IPC 392,Chanakyapuri,Charge Sheet Filed
FIR9941,2023-05-01 00:21:09,Guwahati,Assam,"147 Sector, Guwahati, Assam",26.102899,91.50737,Theft,IPC 323,Chanakyapuri,Under Investigation
FIR9942,2024-03-20 10:21:31,Patna,Bihar,"265 Sector, Patna, Bihar",25.407682,85.215129,Burglary,IPC 302,Chanakyapuri,Closed
FIR9943,2023-10-30 12:19:37,Lucknow,Uttar Pradesh,"143 Sector, Lucknow, Uttar Pradesh",26.671162,80.776804,Fraud,IPC 302,Noida Sector 20,Closed
FIR9944,2023-09-08 13:01:33,Kolkata,West Bengal,"488 Sector, Kolkata, West Bengal",22.443697,88.187773,Burglary,IPC 392,RK Puram,Closed
FIR9945,2025-10-28 08:06:15,Hyderabad,Telangana,"610 Main Road, Hyderabad, Telangana",17.678082,78.235278,Dowry,IPC 302,Gurgaon East,Charge Sheet Filed
FIR9946,2025-05-26 10:21:22,Bangalore,Karnataka,"140 Sector, Bangalore, Karnataka",12.859102,77.889458,Assault,IPC 376,Noida Sector 20,Charge Sheet Filed
FIR9947,2023-01-07 02:55:35,Patna,Bihar,"226 Gali, Patna, Bihar",25.857159,85.178069,Dowry,IPC 392,Noida Sector 20,Closed
FIR9948,2025-12-24 15:52:22,Delhi,Delhi,"150 Gali, Delhi, Delhi",28.825814,77.278341,Kidnapping,IPC 420,Chanakyapuri,Charge Sheet Filed
